title,company,description,link,listedOn
Senior Software Engineer (React),LVR Technologies,Great opportunity for a Senior Front End Developer to join our growing team at Reecetech!,https://www.seek.com.au/job/53060901?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-20T09:31:43.725Z
Senior Software Developer,Cenitex,"A Java, C#, Python, & Xamarin Software Developer (development, and implementation) of new or modified software products. (Remote location/WFH.)",https://www.seek.com.au/job/52778128?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-02T09:31:43.725Z
Senior Developer Application Development,Nintex,Application Development,https://www.seek.com.au/job/52960606?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-14T09:31:43.725Z
Senior Engineer,Kmart,"Expect to be involved in plenty of cutting edge technologies, join a passionate team with a flexible work life balance :)",https://www.seek.com.au/job/53087971?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-22T09:31:43.725Z
Senior Software Engineer,Stella Jobs,Opportunity for a Senior Software Engineer to join our Online team and play a critical part in re-platforming Kmart's online capability,https://www.seek.com.au/job/52971128?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-14T09:31:43.725Z
Lead Full Stack Software Engineer,Nelson Frank,"Exciting role in a new US healthcare company at the start of our journey to transform healthcare staffing-- help shape the strategy, tech and products",https://www.seek.com.au/job/53042359?type=standard#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-19T09:31:43.725Z
ServiceNow Developer,Coles,Nelson Frank is currently recruiting for an elite ServiceNow partner based in Melbourne. They offer a great salary package with flexible hours.,https://www.seek.com.au/job/53049847?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-20T09:31:43.725Z
Lead Software Engineer- React,OPASA PTY LTD,Play a key role in building and delivering features across our website platforms as well as provide technical leadership across the team.,https://www.seek.com.au/job/53069747?type=standard#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-21T09:31:43.725Z
Python Developer,DXC Technology Australia &amp; New Zealand,We are hiring for Python Developers who can give an extensive hands on python ETL experience of 6+years. Working from Home will be available.,https://www.seek.com.au/job/53190166?type=standard#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-28T09:31:43.726Z
IMMEDIATE START - Contract SAP UI5/FIORI Developer - remote in Australia,City of Boroondara,IMMEDIATE contract opportunity for an experienced SAP Fiori/ UI5 developer to join our collaborative team.,https://www.seek.com.au/job/53216553?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-30T09:31:43.726Z
Senior Developer - Node.js,DXC Technology Australia &amp; New Zealand,"Fantastic opportunity to work with an innovative and well established organisation. Great team environment, attractive salary pkg, career progression.",https://www.seek.com.au/job/52463014?type=standard#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-02T09:31:43.726Z
Drupal Engineer,,Join a skilled agile team to deliver best class digital products,https://www.seek.com.au/job/53059990?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-20T09:31:43.726Z
Software Engineers - Java (Banking and Finance),,Multiple Positions - Work in the Banking and Finance sector.,https://www.seek.com.au/job/53161086?type=standout#searchRequestToken=7548dd12-8500-4305-bfe3-a41e911a971a,2021-07-27T09:31:43.726Z
Full Stack Java - $1000 per day.,Change Recruitment,"You will be working on a newly formed Scrum team for one of the big 4 banks. Great opportunity to upskill on Angular, Microservices and Cloud.",https://www.seek.com.au/job/53101409?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-22T09:31:46.823Z
Tech Team Lead  | Fullstack | New tech,Unico Computer Systems,"Lead a team of our brightest developers and work for a company that carers about you - we are innovators, we are Unico.",https://www.seek.com.au/job/53216116?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-30T09:31:46.823Z
Senior Full Stack Developer (Angular/NodeJS),Michael Page Information Technology,A Senior Developer is required to assist in the design and development of a new stable and secure platform whilst maintaining a hands on approach.,https://www.seek.com.au/job/52817363?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-05T09:31:46.823Z
Principal Developer (Notifications &amp; Candidate Services),SEEK Limited,Join a fast growing and innovative team at Seek as a Principal Engineer.,https://www.seek.com.au/job/52886972?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-09T09:31:46.823Z
Senior Software Developer,Bupa,"Amazing, permanent opportunity for a Senior Software Developer (.Net) in Melbourne. APPLY NOW for an opp. to speak with us.",https://www.seek.com.au/job/53063076?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-20T09:31:46.823Z
Analyst Programmer,FinXL IT Professional Services,The position will be based in Melbourne. For further information about this position please apply.,https://www.seek.com.au/job/52856219?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-07T09:31:46.823Z
Technical Lead - AEM,Talent – SEEK Recruitment Agency of the Year | 7 Time Winner,As the Technical Lead for AEM you will design the component model that will serve both web and mobile solutions using Adobe Experience Manager,https://www.seek.com.au/job/53058709?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-20T09:31:46.823Z
Product Developer (Data Engineering Craft),Lexer,"Lexer is a diverse culture of values-driven, super smart people who like to have fun and are passionate about our mission!",https://www.seek.com.au/job/52522097?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-09T09:31:46.823Z
"Senior Software Engineer - JavaScript, Ruby",Qantas Airways Ltd,We are looking for a Senior Software Engineer to help us rebuild and evolve our supplier portal.,https://www.seek.com.au/job/52893717?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-09T09:31:46.823Z
Mid / Senior / Lead Full Stack - 10 positions open,Opus Recruitment Solutions,Mid / Senior / Lead Full Stack x10 roles Melbourne Up to $160k + Equity THE Start-up Fintech company to join Greenfield Latest technology,https://www.seek.com.au/job/52788277?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-02T09:31:46.823Z
COBOL Developer,Calleo,Talented COBOL developer to join a federal government client and assist on the development and transformation on an IMB Mainframe.,https://www.seek.com.au/job/53163601?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-27T09:31:46.823Z
Ruby on Rails Developer,Perigon Group Pty Limited,Ruby on Rails Developer on either a permanent or 6/12 month contract to assist with their web application development and integrations with iOS app,https://www.seek.com.au/job/53059506?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-20T09:31:46.823Z
Software Development Manager,Hays Technology,"Seeking highly experienced Dev Manager to manage the architecture, processes and emerging developers.",https://www.seek.com.au/job/53143578?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-26T09:31:46.823Z
Python Developer,OPASA PTY LTD,We are hiring for Python Developers who can give an extensive hands on python ETL experience of 6+years. Working from Home will be available.,https://www.seek.com.au/job/53043611?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-19T09:31:46.823Z
"React Native Developer (iOS, Android)",Smith Brothers Media,"React Native mobile app developer who is keen to undertake a variety of projects for various clients, working with a local Australian team.",https://www.seek.com.au/job/52881532?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-08T09:31:46.823Z
Java Developers - Microservices - $1000 per day.,Change Recruitment,You will be working on a newly formed Scrum team for one of the big 4 banks. Great opportunity to upskill on microservices and Cloud. Long contracts.,https://www.seek.com.au/job/52795561?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-22T09:31:46.823Z
Software Engineer - Android,sportsbet.com.au,"As an Android Software Engineer at Sportsbet, you will take ownership of the development and problem resolution of our Android applications!",https://www.seek.com.au/job/52947316?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-13T09:31:46.823Z
Senior Support Developer,Bupa,"Amazing, permanent opportunity for a Senior Support Developer (.Net). APPLY NOW for an opportunity to chat with us!",https://www.seek.com.au/job/53063038?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-20T09:31:46.824Z
Senior Java Software Developer,IGT Australia,IGT is seeking an energetic and motivated individual who is passionate about software development and programming to join our collaborative team!,https://www.seek.com.au/job/52960109?type=standout#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-14T09:31:46.824Z
Team Lead/ Senior Python Developer - Renewable Energy!,Opus Recruitment Solutions,Senior Full stack Developer / Python - Vue / Renewable Energy Sector,https://www.seek.com.au/job/53066782?type=standard#searchRequestToken=b566363b-d453-4f75-9fa3-59fa3769ef2f,2021-07-21T09:31:46.824Z
Senior Java Software Developer,IGT Australia,IGT is seeking an energetic and motivated individual who is passionate about software development and programming to join our collaborative team!,https://www.seek.com.au/job/52960109?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-14T09:31:48.904Z
Team Lead/ Senior Python Developer - Renewable Energy!,Opus Recruitment Solutions,Senior Full stack Developer / Python - Vue / Renewable Energy Sector,https://www.seek.com.au/job/53066782?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-21T09:31:48.904Z
Principal Developer - Athena,SEEK Limited,Join us and see why we've been recognised as the Best Place to Work Overall and the #1 Best Place to Work - Tech Industry,https://www.seek.com.au/job/52959699?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-14T09:31:48.904Z
Full Stack .NetCore / Angular / Microservices Developer - Remote Only,NovaWorks,Seeking skilled full stack .NET developer with an Angular focus who wants to use the latest cloud tech in a dynamic fast paced environment.,https://www.seek.com.au/job/52983380?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-15T09:31:48.904Z
.NET Developer,Hammond Street Developments,HSD are growing! We are a Microsoft Gold Partner and experts in IT Systems Consulting and bespoke Solution Development. With numerous exiting new...,https://www.seek.com.au/job/52807352?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-05T09:31:48.904Z
Fullstack Technical Team Lead,Unico Computer Systems,Unico is looking for a technically agnostic problem solver who loves to code and also develop high performing technical teams.,https://www.seek.com.au/job/52846742?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-07T09:31:48.904Z
Senior Software Engineers,Aspirante,"Technology company looking for a strong Senior Software Engineer to join their product engineering team, great team and $$$",https://www.seek.com.au/job/53011896?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-16T09:31:48.904Z
eCommerce Development Lead,Adairs,Lead a small team and drive the end to end delivery of technical solutions and project outcomes.,https://www.seek.com.au/job/53070120?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-21T09:31:48.904Z
Full Stack Developer - (.NET Core and Angular 11 and 12),Oscar Thomas Group,Full Stack Developer - .NET Core - Angular 11 and 12 - Strong Salary - Melbourne CBD - Permanent - WFH Flexibility,https://www.seek.com.au/job/53009250?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-16T09:31:48.904Z
Mid Level / Senior Mobile Application Developer,Loki,"Come and help us build a cutting edge, censorship resistant, onion routed and end-to-end encrypted messenger, called Session.",https://www.seek.com.au/job/52906469?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-10T09:31:48.904Z
Full Stack Developer - C# .Net / Angular - FULLY REMOTE / WFH,EnergyAustralia Services Pty Ltd,Well established software company (Deloitte Tech Fast 50 2019) is seeking passionate Full Stack Developers to join their rapidly expanding dev team!,https://www.seek.com.au/job/52809002?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-05T09:31:48.904Z
Digital Lead Developer,Suncorp,Lead a small team of developers as part of a Scrum team - work on innovative solutions to enhance our Customer Experience.,https://www.seek.com.au/job/52886934?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-09T09:31:48.904Z
Content Management Specialist,Montagu Group Pty LTD,"A key role in partnering with key stakeholders in eCommerce, Platforms & Marketing teams, across all product lines.",https://www.seek.com.au/job/53156531?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-27T09:31:48.904Z
Mobile Developer - Android AND/OR iOS,Dynamo Recruitment,Be the mobile developer for this company that has shown growth in the past 18 months and that have a future facing roadmap in place.,https://www.seek.com.au/job/52939184?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-13T09:31:48.904Z
"TEST AUTOMATION ENGINEER (.NET, API, WINDOWS UI, WEB UI)",PRA,SEEKING AN EXPERIENCED TEST AUTOMATION SPECIALIST TO JOIN GROWING TEAM ON A PERMANENT BASIS.,https://www.seek.com.au/job/53032861?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-19T09:31:48.904Z
Senior Software Engineer,Paxus,"Top Notch tech environment, modern stack, this job comes with all the bells and whistles incl super flexible WFH policy, streamline process,great $$$",https://www.seek.com.au/job/53146283?type=standard#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-26T09:31:48.904Z
Appian Designer,EnergyAustralia Services Pty Ltd,Our Client is a large Global Consulting firm and they are currently looking for an Appian Designer/ Delivery Engineer.,https://www.seek.com.au/job/53000078?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-16T09:31:48.905Z
Jnr/Mid iOS Mobile Developer,Mind Recruitment,Exciting permanent opportunity for a Mobile Developer to gain further skills and enhance our customer experience,https://www.seek.com.au/job/52911271?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-12T09:31:48.905Z
.Net Developer,Reece,.Net Developer,https://www.seek.com.au/job/52830031?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-06T09:31:48.905Z
3D Tech Lead,,You will be part of a fast-paced fantastic team that are responsible for designing and delivering high quality digital experiences,https://www.seek.com.au/job/53005835?type=standout#searchRequestToken=2102f1fc-d775-4f06-a403-7d3a969ba946,2021-07-16T09:31:48.905Z
Senior Software Engineer,Versent Pty Ltd,Versent are growing!! We have an exciting opportunity for a Senior Software engineer to work with us || Full Stack || AWS || Apply Now,https://www.seek.com.au/job/52610702?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-06T09:31:49.965Z
Senior Software Engineer,Robert Walters,Front end developer looking to be exposed to the full stack. Working in a cloud environment for one of Australia's largest fin services companies.,https://www.seek.com.au/job/52834907?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-06T09:31:49.965Z
Senior Software Engineer,Medibank,An exciting senior software engineering SaaS role leading our platform integrations with healthcare practice management systems - and work from home!,https://www.seek.com.au/job/52977992?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-15T09:31:49.965Z
Lead Engineer,Medibank,"Lead Engineer AEM  Permanent Agile environment Melbourne, Sydney, Brisbane location",https://www.seek.com.au/job/53231690?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-30T09:31:49.965Z
Lead Engineer,Divy Associates Pty Ltd,"Lead Engineer AEM  Permanent Agile environment Melbourne, Sydney, Brisbane location",https://www.seek.com.au/job/53231689?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-30T09:31:49.965Z
Senior Full Stack Java Developer,Independence Australia,Exciting opportunity with a leading and respected financial/banking organisation,https://www.seek.com.au/job/53120525?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-23T09:31:49.965Z
Lead Software Engineer,Bupa,"• Opportunity to work on projects that matter • Fast paced and collaborative team environment • Full time, two-year fixed term contract",https://www.seek.com.au/job/52993907?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-15T09:31:49.965Z
UX/UI Designer - CRO,Pyramid Global Technologies Pty Ltd,A key role in defining leading experiences for customers & supporting sales conversions through insights-driven optimisation of Bupas digital channels,https://www.seek.com.au/job/52941406?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-13T09:31:49.965Z
.NET Full Stack Developer API,Leica Biosystems Pty Ltd,"full stack and .net APIs,.net function apps,azure app services,azure service bus,Angular web apps,server side node.js Auth0 or experience",https://www.seek.com.au/job/52997092?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-15T09:31:49.965Z
Senior Software Engineer,Fiskil,At Leica Biosystems our promise is to enable clinicians to efficiently provide patients a highly confident diagnosis within 24 hours of biopsy.,https://www.seek.com.au/job/52859402?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-07T09:31:49.965Z
Senior Software Engineer (Backend),Rubix Solutions Pty Ltd,"We're taking the complexity out of Open Data so Aussie businesses can tap in, innovate and thrive.",https://www.seek.com.au/job/52854150?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-07T09:31:49.965Z
Salesforce Developer - Melbourne,Discovered People,Rubix Solutions are currently seeking experienced Salesforce developers for an exciting opening in Melbourne- permanent or long term contract opening.,https://www.seek.com.au/job/53030911?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-19T09:31:49.965Z
Ruby Developer - Crypto,Araza,Senior Ruby Developer required for a Cryptocurrency Exchange,https://www.seek.com.au/job/52845013?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-07T09:31:49.965Z
Salesforce Developer,Opal Consulting Group PTY LTD,Great contract opportunities for a Salesforce Developer to be involved in a changing and exciting environment.,https://www.seek.com.au/job/52968875?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-14T09:31:49.965Z
Java Developer | Bank,Attribute Group,A leading bank is in need of an experienced Java Developer to Join the Melbourne or Sydney team.,https://www.seek.com.au/job/53086542?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-22T09:31:49.965Z
Java Software Engineer,Clarrow Pty Ltd,Join a major digital brand building the next phase of their Martech environment. Unique opportunity to further enhance/uplift a world class platform.,https://www.seek.com.au/job/52936686?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-13T09:31:49.965Z
Full-Stack .Net Developer,Vocus,"Successful SaaS platform that is overflowing with project work, on the lookout for smart full-stack .Net Developer that is willing to take ownership.",https://www.seek.com.au/job/52799221?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-05T09:31:49.965Z
Marketing Cloud and Salesforce Developer,4TWENTY Consulting,You're an experienced Marketing cloud and Salesforce Developer who is driven to create solutions that are truly special for our users,https://www.seek.com.au/job/52947979?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-13T09:31:49.965Z
Senior Java Full Stack Developer,AIA Australia Limited,"Join a global SaaS provider in a permanent full-time position. Fantastic work from home flexibility. Tech being used: Java, AWS & React or Angular.",https://www.seek.com.au/job/52888711?type=standard#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-09T09:31:49.965Z
Technical Lead,,"Work alongside a high-performing team to develop, enhance and implement customer facing applications that will change the game",https://www.seek.com.au/job/53061858?type=standout#searchRequestToken=c81dc8ce-59e9-4cb2-b6ef-b4def64deb4b,2021-07-20T09:31:49.965Z
Engineering Team Lead,LOKE Digital Pty Ltd,LOKE is looking for a skilled full-stack software engineer to serve as the tech and team lead for our Melbourne based product team.,https://www.seek.com.au/job/52925047?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-12T09:31:52.136Z
Senior Full-Stack Ruby Engineer,fibreHR,Amazing opportunity for an experienced Full-Stack Engineer to join a progressive company who pushes the boundaries!,https://www.seek.com.au/job/53187422?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-28T09:31:52.136Z
UX Designer | 12 Month Contract,Flybuys,We currently have an opportunity for a UX Designer to join our digital technology team. This role will have you ensuring digital experiences align to,https://www.seek.com.au/job/53023515?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-18T09:31:52.136Z
"Software Engineer - ASP.Net Core, Azure, HTML5, Visual Studio",Cognizant Technology Solutions Australia Pty Ltd,Fantastic opportunity for an experienced Software Engineer to help drive one of our key projects in the Insurance industry,https://www.seek.com.au/job/52791191?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-02T09:31:52.136Z
Salesforce Developer,M&amp;T Resources,Our client requires a Salesforce Developer to work on a new community portal on top of their Service Cloud org.,https://www.seek.com.au/job/53046990?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-20T09:31:52.137Z
Senior Android Engineer,IE,Senior opportunity for a mobile engineer to work with full service product consultancy in the kotlin/java space,https://www.seek.com.au/job/53137325?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-26T09:31:52.137Z
Digital Lead Developer,EnergyAustralia Services Pty Ltd,Lead a small team of developers as part of a Scrum team - work on innovative solutions to enhance our Customer Experience.,https://www.seek.com.au/job/52886935?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-09T09:31:52.137Z
Microsoft Power Platform Developer,Sensei,Join a growing team. Have fun. Learn lots. Help others. Make a difference. Strut your stuff.,https://www.seek.com.au/job/52779462?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-02T09:31:52.137Z
Operations Engineer / DevOps,Threadgold Plummer Hood Pty Ltd,Exciting opportunity for a passionate Operations Engineer to help build operational excellence and CI/CD into a product development environment!,https://www.seek.com.au/job/53102575?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-22T09:31:52.137Z
Salesforce Developer,TheDriveGroup,"Smartapps, a Salesforce Gold Partner, Smartapps is seeking an Experienced Salesforce Developer",https://www.seek.com.au/job/52772981?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-02T09:31:52.137Z
Senior iOS Developer,Michael Page Information Technology,Work on top-rated native iOS app used by millions of Aussies each day. 6-12 month contracts with extensions are on offer.,https://www.seek.com.au/job/53145202?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-26T09:31:52.137Z
Java Developer,Talent – SEEK Recruitment Agency of the Year | 7 Time Winner,"An established logistics business is looking for a Java Developer focussed on designing, developing & deploying innovative software for applications.",https://www.seek.com.au/job/53037733?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-19T09:31:52.137Z
Senior Software Engineer,M&amp;T Resources,A Senior .Net Engineer is urgently need for an initial 6 months rolling contract that can go permanent.,https://www.seek.com.au/job/52865816?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-08T09:31:52.137Z
Salesforce Developer,EdSmart,"CBD based, WFH options. Contract.",https://www.seek.com.au/job/52917212?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-12T09:31:52.137Z
.NET Developer (Senior),RMIT University,"Planning, design and implementation of infrastructure and functionality for the EdSmart platform with extensive use of Azure.",https://www.seek.com.au/job/53151995?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-27T09:31:52.137Z
UX Lead,QuantumIT,Provide user experience leadership and knowledge to assist in the delivery of user-centric solutions across all RMIT's digital channels,https://www.seek.com.au/job/52983045?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-15T09:31:52.137Z
"Senior DevOps/Cloud Engineers x3, Full Stack Developers x 7",iterate,DevOps/ Cloud Engineers and Full stack developers,https://www.seek.com.au/job/52832069?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-06T09:31:52.137Z
Java Engineer,Latitude IT,"Java Engineer required within software labs facility. Machine learning, fast/big data, Cloud, IOT.",https://www.seek.com.au/job/53051553?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-20T09:31:52.137Z
Senior iOS Contract - $800 - $1000 p/d,,"Join a global company and work across their native App suite, working with a high performing team.",https://www.seek.com.au/job/52888160?type=standout#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-09T09:31:52.137Z
Senior .Net Developer,,"Australian-owned retail enterprise founded in Melbourne are undergoing digital transformation, onboarding cutting edge tech!",https://www.seek.com.au/job/53201846?type=standard#searchRequestToken=f719d374-bb32-44f7-9d0f-b7b8c6fbe390,2021-07-29T09:31:52.137Z
Senior Full Stack Developer (C# .Net ),E-COM (AUS) PTY LTD,Are you a Senior Full Stack Developer skilled in .NET Core and Azure? Come join one of Australia’s fastest growing tech companies?,https://www.seek.com.au/job/52901036?type=standout#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-09T09:31:54.168Z
Senior Android Contract - $800 - $1000 p/d,iterate,Join a high performing global team and have latest technologies at your fingertips. Build mobile applications used by Australians daily.,https://www.seek.com.au/job/52888159?type=standout#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-09T09:31:54.168Z
.NET Developer - Xamarin | iOS | Android | C#,iProperty Express Pty Ltd,"This role will be part a dynamic team and has a mobile|iOS|Android focus, however backend & frontend skill is advantageous.",https://www.seek.com.au/job/52955255?type=standout#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-14T09:31:54.168Z
Product Designer,EHG Services Pty Ltd,join us in our rapidly growing our digital team and hugely amping up our design capability!,https://www.seek.com.au/job/53001632?type=standout#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-16T09:31:54.168Z
Lead Software Engineer,Coles,Lead a team of Agile developers on a journey through the Coles Online world,https://www.seek.com.au/job/52947937?type=standard#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-13T09:31:54.168Z
Senior Python Developer,Iress Limited,Join Iress as a Software Engineer in Melbourne/ Sydney,https://www.seek.com.au/job/52873261?type=standout#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-08T09:31:54.168Z
Senior .NET Developer,Marshall McAdam,A fantastic opportunity for a Senior .Net Developer to further their career by joining a company that prides themselves on their customer service,https://www.seek.com.au/job/53121639?type=standard#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-23T09:31:54.168Z
Development Manager/SDM - High density resi/B2R,Capstone Recruitment Group Pty Ltd,"Large corporate - small Melbourne team, nimble, flexible and fast paced. Owning and managing large scale resi project from inception.",https://www.seek.com.au/job/52863792?type=standout#searchRequestToken=3f903ac4-230a-4189-abc3-8cade419dbd2,2021-07-08T09:31:54.169Z
