title,company,description,link,listedOn
Senior Java Developer - $150k + Super,Change Recruitment,"My client need a senior Engineer, with a specialisation in full stack development with Java Spring and React.js technology",https://www.seek.com.au/job/53110190?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-23T09:34:51.141Z
Pega Developer - Senior System Architect- banking project,Employ,A Pega automation and development project in banking is requiring experienced Pega Developers/Architects to work on development projects using Pega,https://www.seek.com.au/job/53082099?type=standard#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-21T09:34:51.141Z
Cloud Engineer,Macquarie Group Limited,Work on an exciting project in the Workplace Technology team supporting global activities by providing a global Digital Workplace platform.,https://www.seek.com.au/job/53210817?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-29T09:34:51.141Z
CTO / Head of Engineering,TheDriveGroup,Newly created role for a passionate Engineering Leader to take a fast growing Product / SaaS company to the next level and hit that Unicorn status!,https://www.seek.com.au/job/53123211?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-23T09:34:51.141Z
Product Owner,Attribute Group,Are you a Product Owner that enjoys working on greenfield projects and contributing to an industry leading product suite?,https://www.seek.com.au/job/53184922?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-28T09:34:51.141Z
Senior Java Developer - API | Microservices | Javascript - Finance,Limelight People,Highly Dynamic Development Teams Is Seeking An Experienced Senior Java Developer. API | Java | Javascript - Financial Services Products,https://www.seek.com.au/job/53040851?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-19T09:34:51.141Z
Digital Delivery Senior Engineer,AMP Services Limited,Own and drive technical excellence and influence the continual Digital evolution that is a necessity to being a high performing development shop.,https://www.seek.com.au/job/53216375?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-30T09:34:51.141Z
Tester/Senior TA - Perm Replacement due to Resignation,AMP Services Limited,"Be part of a company that values diverse thinking, encourages collaboration and promotes innovation.",https://www.seek.com.au/job/53189133?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-28T09:34:51.141Z
Software Engineer - Java,The Onset,Join Product company to provide better user experience for their Payment solution.,https://www.seek.com.au/job/53042215?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-19T09:34:51.141Z
Senior .Net Developer,Cubic Transportation Systems,Growing out local Software Engineering team - looking for experience .Net Engineers with a passion to mentor and coach,https://www.seek.com.au/job/53058165?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-20T09:34:51.141Z
Application Team Lead,Hays Technology,Application Development Team Lead opportunity for a unique Federal organisation.,https://www.seek.com.au/job/53136105?type=standard#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-26T09:34:51.141Z
Lead / Senior .NET Developer,Needus,New role due to growth within a tech-driven Aussie company! Help deliver complex scalable enterprise level projects in a fast paced environment!,https://www.seek.com.au/job/53019457?type=standard#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-16T09:34:51.141Z
"Senior .NET Engineer/Developer, $130 - $160K base, Sydney CBD",Hudson - Technology and Digital,My client is a fast growing start up building cutting edge software for their clients. They use Microsoft tech (Blazor etc),https://www.seek.com.au/job/52989942?type=standard#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-15T09:34:51.141Z
Senior Data Engineer - SSIS/SQL,Booktopia Pty Ltd,Excellent opportunity for seasoned SSIS/SQL Server developer to join a renowned Financial Services Corporation,https://www.seek.com.au/job/52994491?type=standard#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-15T09:34:51.141Z
Lead Java Engineer,,Are you our next Booktopian? We are on the hunt for brilliant minded people like YOU!,https://www.seek.com.au/job/53014958?type=standout#searchRequestToken=4c1534b7-28a9-4032-a766-fb4ff668d22e,2021-07-16T09:34:51.141Z
SQL Developer / Data Analyst,Finite IT Recruitment Solutions,Multiple Opportunities - Perm - WFH Flexibility - SQL Focused Role - Sr and Mid Level positions,https://www.seek.com.au/job/53010165?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-16T09:34:53.281Z
C/C++/Java Developer | Navy Simulation/Training Software,Peoplebank Australia NSW,MUST be an Australian Citizen or have security clearance. Build the next gen training/simulation solution for the Navy!,https://www.seek.com.au/job/52955527?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-14T09:34:53.281Z
Technical Product Analyst | Digital Sales,nib health funds limited,Work closely with the Product Manager to ensure new product features and enhancements are feasible and deliver optimal value to nib and our members.,https://www.seek.com.au/job/53114856?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-23T09:34:53.281Z
Infrastructure/Construction Lawyer (Senior Associate),Naiman Clarke,"Award Winning Band 1 Firm | Tier 1 Contractors, Developers and Government | Work with Recognised Leading Partners",https://www.seek.com.au/job/53032079?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-19T09:34:53.281Z
Senior Fullstack .Net Developer (Microservices),FIRESOFT People,Dynamic SaaS hospitality reservation technology agency looking for a Senior Fullstack .Net Developer with Microservices Architecture experience,https://www.seek.com.au/job/52930502?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-12T09:34:53.281Z
Design Manager - Construction,Clinton Recruitment,Outstanding career opportunity for Design Manager to join a leading medium tier building contractor working on landmark construction projects.,https://www.seek.com.au/job/52971682?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-14T09:34:53.281Z
Team Lead Consultant,GBG,The Professional Services Team ANZ provides guidance and support to our clients though their journey with GBG.,https://www.seek.com.au/job/53043997?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-19T09:34:53.281Z
C++ Developer,Balance Recruitment,International Cyber Security product company seeks a low level C++/Linux developer to work on kernel and multi-threaded applications.,https://www.seek.com.au/job/52908031?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-11T09:34:53.281Z
Senior Digital Producer/Manager,Attract People,Move to the Sunshine state! - Be Creative,https://www.seek.com.au/job/53028255?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-19T09:34:53.281Z
Digital Project Manager - Creative/UX,Attract People,Join a growing boutique creative agency based in Brisbane: working with some great clients! With no micromanagement!,https://www.seek.com.au/job/53042681?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-19T09:34:53.281Z
Environment &amp; Planning Senior Associate/Special Counsel 6-9 PAE,FutureYou,Environment & Planning Senior Associate or Special Counsel to join Sydney team. 6-10 PAE. Litigation focus. Sydney CBD.,https://www.seek.com.au/job/53003190?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-16T09:34:53.281Z
Senior Data Engineer - SSIS/SQL,Hudson - Technology and Digital,Excellent opportunity for seasoned SSIS/SQL Server developer to join a renowned Financial Services Corporation,https://www.seek.com.au/job/52859454?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-07T09:34:53.282Z
Engineering Manager,Biteable,"Biteable is searching for an Engineering Manager! Candidates that have deep technical expertise in Ruby on Rails, Java, or Python and managing teams.",https://www.seek.com.au/job/53019422?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-17T09:34:53.282Z
Lead Developer - Financial Services,Lanson Partners,We're looking for a hands-on lead developer who wants to deliver several products and lead a small team for respected financial services firm.,https://www.seek.com.au/job/52823417?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-06T09:34:53.282Z
C/C++/Java Developer | Navy Simulation/Training Software,Peoplebank Australia NSW,MUST be an Australian Citizen or have security clearance. Build the next gen training/simulation solution for the Navy!,https://www.seek.com.au/job/52806017?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-05T09:34:53.282Z
"Senior Java Engineer - J2EE , AWS, Microservices",ecareer employment services,"Join the expanding development team of this market leading media company and utilise your backend J2EE, AWS development skills",https://www.seek.com.au/job/52838584?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-06T09:34:53.282Z
Python / C++ Software Engineer - GUI Realtime Risk Analytics - Trading Systems,Westbury Partners,"Design, build, improve trading risk/research/support apps - Python / C++ centric with web/GUI tech mixed in. Outstanding firm/culture, Excellent $",https://www.seek.com.au/job/52906111?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-10T09:34:53.282Z
UX Designer/Product Designer,Motion Recruitment,One of Australia's fastest-growing FinTech companies is looking for a creative and proven UX Designer,https://www.seek.com.au/job/52901802?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-09T09:34:53.282Z
Senior Product Designer,Allura Partners,An opportunity has arisen in a fast-growing consultancy for a Senior Product Designer to join their team.,https://www.seek.com.au/job/52877091?type=standard#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-08T09:34:53.282Z
AEM and Digital Business Analyst,Toyota Finance Australia,Toyota Finance Australia has a 12-month contract opportunity for an experienced AEM and Digital Business Analyst to join our IT team.,https://www.seek.com.au/job/52836329?type=standout#searchRequestToken=dbc68c55-27f0-4d89-be48-e443a44ae626,2021-07-06T09:34:53.282Z
Product Manager,Compare Club,Compare Club is evolving and we now have an opportunity to reinvent our industry and make a difference to the lives of our customers!,https://www.seek.com.au/job/52844415?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-07T09:34:55.176Z
Java Developer - Front Office Systems,ecareer employment services,Long term contract opportunity for a Java Developer with extensive front office or real time development experience.,https://www.seek.com.au/job/53044832?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-19T09:34:55.176Z
Software Developer,Aware Super,We are looking for an experienced Developer witih Strong technical expertise in web development on Adobe AEM platform.,https://www.seek.com.au/job/53131491?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-26T09:34:55.176Z
Digital Project Manager,Hawksworth Consulting,An Award-winning technology agency is seeking the skills of a passionate Digital Project Manager - end to end client management and delivery.,https://www.seek.com.au/job/53102839?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-22T09:34:55.176Z
Senior Full Stack Developer,Paws App Ltd,• Lead the development effort for a Web and Mobile App • Remote full-time role (anywhere in Australia) • Competitive salary - apply to find out more,https://www.seek.com.au/job/53143147?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-26T09:34:55.176Z
"Senior Backend Developer - .Net Core, Microservices, Azure",Kablamo,Global ASX listed company - Sydney CBD with 2 days WFH - Quick interview process - Rapid growth with excellent career progression opportunities!,https://www.seek.com.au/job/53093004?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-22T09:34:55.176Z
Senior Data Engineer - Sydney or Melbourne,Nasdaq,Lead architecture and design to appropriately incorporate statistical analysis into Kablamo’s customers’ products and platforms,https://www.seek.com.au/job/53244573?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-25T09:34:55.176Z
Senior Java Developer,Zoomo,"In this role, you will be involved in the design and build of Nasdaq Market Surveillance customer solutions",https://www.seek.com.au/job/53103303?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-22T09:34:55.176Z
Experienced .NET and Angular Developer,Modis,"Do you want to be part of a huge growth story, lead the charge and smash through barriers?",https://www.seek.com.au/job/52962027?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-14T09:34:55.176Z
API Developer,Pyramid Global Technologies Pty Ltd,Permanent Position - Sydney Location - Attractive Salary,https://www.seek.com.au/job/53167411?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-27T09:34:55.176Z
Azure Devops,Profusion PAC Pty Ltd,Azure Devops,https://www.seek.com.au/job/53245378?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-25T09:34:55.176Z
Software Development Team Leader,Talon Recruitment Solutions Pty Ltd,Use your mentoring and leadership experience to step up into a Lead role with this leading education provider,https://www.seek.com.au/job/53248345?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-27T09:34:55.176Z
SharePoint and Office 365 Consultant,FIRESOFT People,Rapidly expanding IT Consultancy requires exceptional SharePoint Architect to spearhead tech engagement and implementation on multiple client projects,https://www.seek.com.au/job/53246769?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-26T09:34:55.176Z
Fullstack .Net Developer,Winc,Outstanding and innovative legal accountancy software firm looking for a skilled Fullstack .NET developer with strong AWS skills to join their team.,https://www.seek.com.au/job/53240588?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-23T09:34:55.176Z
Pricing Developer,Quay Appointments,Support the wider Pricing team through development and maintenance of tools and systems as well as creating efficiencies through process improvement.,https://www.seek.com.au/job/53238198?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-12T09:34:55.177Z
Solution Architect,The Access Group,My client is a digital commerce consultancy providing retail strategy to some of the largest and most recognised brands in Australia.,https://www.seek.com.au/job/53215731?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-30T09:34:55.177Z
Salesforce Developer,Preacta Recruitment,"We are currently looking for a Software Engineer/Salesforce to be responsible for building, enhancing, and maintaining products and systems",https://www.seek.com.au/job/53257760?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-31T09:34:55.177Z
CRO Specialist,Balance Recruitment,Web Optimisation Specialist required for a leading consumer brand with potential for huge career progression.,https://www.seek.com.au/job/53202994?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-29T09:34:55.177Z
Business Analyst - Digital,Nearmap Australia Pty Ltd,Business Analyst/Product Owner - development of digital services in line with the Commonwealth Digital Service Standard,https://www.seek.com.au/job/53212902?type=standard#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-30T09:34:55.177Z
"Senior Software Engineer (Fullstack, WebServices)",,"If you like complex problem solving, work with amazing tech stack and build something cool, this role is for you. Read more details and apply now!",https://www.seek.com.au/job/53249955?type=standout#searchRequestToken=afce3066-e85f-4d67-b34c-2d0eb4619f49,2021-07-27T09:34:55.177Z
Senior PHP Developer,Medlab Pty Ltd,We are looking for a Senior PHP Developer to join our dynamic team with big plans for further global expansion.,https://www.seek.com.au/job/53193786?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-29T09:34:57.325Z
"Lead PHP 7 | AWS Developer - Outstanding permanent position - $150,000+",Genesis IT&amp;T P/L,An urgent need has arisen to engage the services of a Lead PHP 7 | AWS developer. Complex e-commerce development landscape using an leading tech stack,https://www.seek.com.au/job/53204032?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-29T09:34:57.325Z
Java Fullstack Engineer,Cognizant Technology Solutions Australia Pty Ltd,Seeking application for experienced Fullstack Engineer to join our team of talented engineers.,https://www.seek.com.au/job/53188583?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-28T09:34:57.325Z
Data Specialist / API Developer,MYOB,Drive customer success & adoption of our platforms by building and implementing technical solutions that support intergrations with MYOB products,https://www.seek.com.au/job/53203753?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-29T09:34:57.325Z
IT Digital Business Analyst / Product Owner,Dynamo Recruitment,"My client is looking for a multi-faceted, digitally focused team player who enjoys wearing many hats, great long-term client.",https://www.seek.com.au/job/53209070?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-29T09:34:57.325Z
Mid-level DevOps engineer,Co Talent IT Recruitment Pty Ltd,CoTalent are actively recruiting for a Mid-Level DevOps Engineer to join a small start up in Sydney,https://www.seek.com.au/job/53147506?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-26T09:34:57.325Z
Full Stack Java Developer,WISEWAY LOGISTICS,- Temp to Permanent - Chipping Norton location - Growing industry,https://www.seek.com.au/job/53135417?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-26T09:34:57.325Z
Development Engineer,Lockheed Martin Australia Pty Ltd,"Make your mark where it counts. Seeking an innovative Development Engineer to join our STELaRlab. Get to work with the best, grow, learn and create!!",https://www.seek.com.au/job/53195989?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-29T09:34:57.325Z
Product Designer,Attribute Group,"Do you enjoy working with stakeholders and senior leadership teams to help with UX strategy, planning and development to improve web and app products",https://www.seek.com.au/job/53185512?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-28T09:34:57.325Z
Senior Software Developer,Macquarie University,An exciting opportunity for an experienced Senior Software Developer to join our dynamic IT team to support the University's applications development.,https://www.seek.com.au/job/53186872?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-28T09:34:57.325Z
SharePoint Specialist,IT Integrity Pty Ltd,Expanding global retail organisation currently seeking talented SharePoint Specialist keen in supporting the organisations digital presence.,https://www.seek.com.au/job/53167124?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-27T09:34:57.325Z
API Microservices/Tech Lead,Genesis IT&amp;T P/L,"Looking for enthusiastic individuals with proven API, Micro Services and Integration technical skills to provide thought leadership across projects.",https://www.seek.com.au/job/52888193?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-09T09:34:57.325Z
Workplace Innovation Consultant - O365 and SharePoint - WFH,Professional Advantage,"Be a visionary for leading Australian businesses; build, deploy and optimise SharePoint and Office 365 solutions.",https://www.seek.com.au/job/53183371?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-28T09:34:57.325Z
Senior Cloud Developer,Talenza,A rare and exciting opportunity to work for one of the industries market leaders due to huge growth over the last 12 months,https://www.seek.com.au/job/53088591?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-22T09:34:57.326Z
Senior Developer - Full Stack,International Capital Markets,We are looking for an enthusiastic and proactive person ready for their new challenge.,https://www.seek.com.au/job/52824202?type=standard#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-22T09:34:57.326Z
Digital Producer,Attribute Group,"Working in a cutting-edge digital environment, this team look to deliver an exceptional customer experience, covering a huge footprint Australia-wide.",https://www.seek.com.au/job/53069204?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-21T09:34:57.326Z
Operations Analyst / Co-ordinator – Online Content &amp; Features,The Onset,"Seeking experienced Operations Analysts / Co-ordinators from the web ""Online Content & Features"" space. 3 x Contract roles available. Apply now!",https://www.seek.com.au/job/53073415?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-21T09:34:57.326Z
Senior Software Engineer,The Nielsen Company (Australia) Pty Ltd,Design and development of new projects; implementing enhancements to existing products; or tailoring an existing product for different markets.,https://www.seek.com.au/job/53096538?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-22T09:34:57.326Z
Salesforce Developer - Sydney,Rubix Solutions Pty Ltd,Rubix Solutions are currently seeking experienced Salesforce developers for an exciting opening in Sydney - permanent or long term contract opening.,https://www.seek.com.au/job/53030913?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-19T09:34:57.326Z
Tosca Test Automation Consultant,AccessHQ,"With over 20 years' experience in Assurance and Testing, AccessHQ are seeking an experienced Tosca Test Automation Consultant in Canberra.",https://www.seek.com.au/job/52408276?type=standout#searchRequestToken=56f63093-8acb-479e-b178-b05e622f0edb,2021-07-21T09:34:57.326Z
Technical Business Analyst,Annalect,"Annalect, Omnicom Media Group",https://www.seek.com.au/job/53093368?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-22T09:34:59.122Z
Digital Product Owner,ClubsNSW,"Own the end-to-end lifecycle of our innovative mobile ID Management system. Utilise your skills in vendor mgmt, support, marketing & B2B sales",https://www.seek.com.au/job/53042235?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-19T09:34:59.122Z
Fullstack .Net Developer,FIRESOFT People,Outstanding and innovative legal accountancy software firm looking for a skilled Fullstack .NET developer with strong AWS skills to join their team.,https://www.seek.com.au/job/53034512?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-19T09:34:59.122Z
Senior Full Stack PHP developers,OneTouch Ventures Pty Ltd,Full stack PHP web developers for a major platform,https://www.seek.com.au/job/53037659?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-19T09:34:59.123Z
Data Scientist,Vapar,We're at it again! We're on the look out for our next team member in Data Science to help us scale our AI-powered product.,https://www.seek.com.au/job/53073358?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-21T09:34:59.123Z
Senior Software Engineer,Freelancer.com,"Freelancer Limited, the ASX-listed company that owns Freelancer is growing its engineering team.",https://www.seek.com.au/job/53027378?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-19T09:34:59.123Z
Lead Full Stack Developer,Standards Australia Ltd,"Lead Full Stack Developer is responsible for the leading development, design and implementation of new or modified software products",https://www.seek.com.au/job/53080402?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-21T09:34:59.123Z
Project/Product Manager,GroundSwell Recruitment,A leading Proptech SAAS start-up is expanding its digital capacity and seeking a capable individual for this hybrid role of Product and Project manage,https://www.seek.com.au/job/52958791?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-14T09:34:59.123Z
Software Engineer,Freelancer.com,Come work at Freelancer and learn how to solve global high scalability web engineering problems.,https://www.seek.com.au/job/53027310?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-19T09:34:59.123Z
Java Developer - Micro-services,Peoplebank Australia NSW,"Our client is a Fintech start-up, SAAS investment platform who are leading the way in powering the next wave of Australian Financial products.",https://www.seek.com.au/job/52983293?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-15T09:34:59.123Z
Senior Java Developer - Micro-services,Peoplebank Australia NSW,"Our client is a Fintech start-up, SAAS investment platform who are leading the way in powering the next wave of Australian Financial products.",https://www.seek.com.au/job/52964822?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-14T09:34:59.123Z
.NET Developer,Ai Assets,Rapidly growing PropTech SaaS start-up. Join a company that is dominating the Australian market and positioning itself for global expansion.,https://www.seek.com.au/job/52970208?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-14T09:34:59.123Z
IT Specialist - SharePoint,Aldi Stores,"Our team work together in a fast paced environment so you'll need to be comfortable with change, and capable of adapting to any problem at any time.",https://www.seek.com.au/job/52969718?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-14T09:34:59.123Z
Software Development Team Leader,Profusion PAC Pty Ltd,Use your mentoring and leadership experience to step up into a Lead role with this leading education provider,https://www.seek.com.au/job/52946542?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-13T09:34:59.123Z
Software Engineer - iOS,Hawksworth Consulting,Software Engineer - iOS-Financial Services-Initial 6 Months Contract -Competitive Daily Rate-Sydney Location,https://www.seek.com.au/job/52915025?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-12T09:34:59.123Z
UX Specialist and Project Support,Recruitment Hive,Have strong UX experience within an agile environment with a focus on digital development. Leverage strong knowledge on human centred design.,https://www.seek.com.au/job/52927296?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-12T09:34:59.123Z
Fullstack .Net Developer,FIRESOFT People,Outstanding and innovative legal accountancy software firm looking for a skilled Fullstack .NET developer with strong AWS skills to join their team.,https://www.seek.com.au/job/52930532?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-12T09:34:59.123Z
Senior Software Engineer C#,Appliances Online,Looking for an experienced C# developer to join the team - we like to push the boundaries and give customers the best experience!,https://www.seek.com.au/job/52970385?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-14T09:34:59.123Z
Senior Full Stack Developer,FIRESOFT People,"This is a great opportunity for an experienced C# Developer, within a well established Australian FinTech that has experienced exceptional success.",https://www.seek.com.au/job/52894936?type=standard#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-09T09:34:59.123Z
Scrum Master | Agile Coach,CHOICE,If building agile communities and developing growth mindset is your thing. Find out more about this unique organisation & challenging opportunity.,https://www.seek.com.au/job/52934691?type=standout#searchRequestToken=372df5a4-c93c-4ebc-aa92-fc31012e5478,2021-07-13T09:34:59.123Z
Digital  Performance Manager ANZ,MyRepublic Australia,Digital Media Planning and Buying and Affiliate Marketing. Strategic and hands on role. Dynamic hybrid work environment. New position!,https://www.seek.com.au/job/52967183?type=standard#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-14T09:35:01.231Z
Golang Engineer,MANTECH INTERNATIONAL SYSTEMS RECRUITMENT,"A great opportunity to join a fast paced startup, work in an R&D environment.",https://www.seek.com.au/job/53254218?type=standard#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-29T09:35:01.231Z
Software Engineer (Full Stack - Java) - Healthcare Data Analytics - CBD Location,Prospection,"Are you a Full Stack Java Developer wanting to diversify your industry experience, and work in an innovative, collaborative and fun environment?",https://www.seek.com.au/job/52938989?type=standout#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-13T09:35:01.231Z
Software Developer - .Net and Java,Humm Group Limited,"There’s a humm of excitement with vast opportunities to add cadence during our agile evolution, continuing our success as a market leading, innovative",https://www.seek.com.au/job/52855003?type=standout#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-07T09:35:01.231Z
NAV Developer,Illuminate Search &amp; Consulting,Lead developer for client undergoing business transformation. Work with key business stakeholders and exceptional CIO.,https://www.seek.com.au/job/52881973?type=standout#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-08T09:35:01.231Z
Senior .NET Developer,Co Talent IT Recruitment Pty Ltd,Build out a Microservice platform for a Wealth Management portal using .NET Core and Azure in a Cross functional Agile team,https://www.seek.com.au/job/53036785?type=standard#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-19T09:35:01.231Z
SAP &amp; Salesforce Systems Analyst,Sharp Corporation,We are seeking an experienced ERP Systems Analyst to work in our busy head office in North Ryde to provide support to the Sharp team.,https://www.seek.com.au/job/52888125?type=standout#searchRequestToken=0875be7d-90f7-46dc-bc9f-4f99689820af,2021-07-09T09:35:01.231Z
